inCredenti,inStatus,inFirstDat,inEffectiv,inExpirati,inFacility,inAddress1,inCity,inState,inCounty,inZip,inPlus4,Source,acAddress1,acAddress2,acCity,acState,acZip,acPlus4,acCounty,acCountyFi,acNumber,acPreDir,acStreetNa,acStreetTy,acPostDir,acUnitNum,acUnitType,acAddressT,acRBDI,acGarbage,acFound,acStatusCo,acErrorCod,acChangeCo,acResultCo,Accuracy,Av_score,Av_date,Certainty,Geolevel,Quality,X_coord,Y_coord,X_coords,Y_coords,Review,longitude,latitude
"PHAR.CF.00057933","ACTIVE","07/27/2004","06/01/2020","05/31/2021","Walgreens #01993","12312 E Sprague Ave","SPOKANE VALLEY","WA","Spokane","99216","0720","TIGER10 Streets","12312 E SPRAGUE AVE"," ","SPOKANE VALLEY","WA","99216","0720","Spokane","53063","12312","E","Sprague","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.23955,47.657,"-117.23955","47.65700",0,47.656999999740414,-117.2395499997077
"PHAR.CF.00057854","ACTIVE","03/15/2004","06/01/2020","05/31/2021","Walgreens #02205","12315 Highway 395","SPOKANE","WA","Spokane","99218"," ","TIGER10 Streets","12315 N DIVISION ST"," ","SPOKANE","WA","99218","1951","Spokane","53063","12315","N","Division","St"," "," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC05,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.40447,47.76936,"-117.40447","47.76936",0,47.76935999997689,-117.40447000041176
"PHAR.CF.60069521","ACTIVE","03/24/2009","06/01/2020","05/31/2021","Walgreens #02647","200 E Broadway Ave","MOSES LAKE","WA","Grant","98837","1718","TIGER10 Streets","200 E BROADWAY AVE"," ","MOSES LAKE","WA","98837","1718","Grant","53025","200","E","Broadway","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",91,"09/01/2020 12:31","1","CENSUS TRACT","03",-119.28031,47.13041,"-119.28031","47.13041",0,47.13041000012923,-119.28031000032504
"PHAR.CF.00057932","ACTIVE","05/24/2004","06/01/2020","05/31/2021","Walgreens #02670","1050 N Miller St","WENATCHEE","WA","Chelan","98801","1512","TIGER10 Streets","1050 N MILLER ST"," ","WENATCHEE","WA","98801","1512","Chelan","53007","1050","N","Miller","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-120.32495,47.43593,"-120.32495","47.43593",0,47.435930000235835,-120.32494999976551
"PHAR.CF.00005266","ACTIVE","12/08/1995","06/01/2020","05/31/2021","Walgreens #03518","25605 104th Ave SE","KENT","WA","King","98030","7609","TIGER10 Streets","25605 104TH AVE SE"," ","KENT","WA","98030","7609","King","53033","25605"," ","104th","Ave","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.2025,47.37251,"-122.20250","47.37251",0,47.37250999982457,-122.20250000031429
"PHAR.CF.00005238","ACTIVE","08/10/1995","06/01/2020","05/31/2021","Walgreens #03519","4315 6th Ave","TACOMA","WA","Pierce","98406","4014","TIGER10 Streets","4315 6TH AVE"," ","TACOMA","WA","98406","4014","Pierce","53053","4315"," ","6th","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.49456,47.25537,"-122.49456","47.25537",0,47.255370000061994,-122.4945599995859
"PHAR.CF.00055839","ACTIVE","05/05/1997","06/01/2020","05/31/2021","Walgreens #03604","5409 15th Ave NW","SEATTLE","WA","King","98107","3810","TIGER10 Streets","5409 15TH AVE NW"," ","SEATTLE","WA","98107","3810","King","53033","5409"," ","15th","Ave","NW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.37629,47.66797,"-122.37629","47.66797",0,47.66796999984508,-122.37629000026969
"PHAR.CF.00005359","ACTIVE","06/05/1996","06/01/2020","05/31/2021","Walgreens #03662","647 140th Ave NE","BELLEVUE","WA","King","98005","4719","TIGER10 Streets","647 140TH AVE NE"," ","BELLEVUE","WA","98005","4719","King","53033","647"," ","140th","Ave","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.15368,47.6164,"-122.15368","47.61640",0,47.61639999979837,-122.15367999978004
"PHAR.CF.00056771","ACTIVE","10/10/2000","06/01/2020","05/31/2021","Walgreens #03788","14510 Aurora Ave N","SHORELINE","WA","King","98133","6525","TIGER10 Streets","14510 AURORA AVE N"," ","SHORELINE","WA","98133","6525","King","53033","14510"," ","Aurora","Ave","N"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.34501,47.73428,"-122.34501","47.73428",0,47.73428000025042,-122.34501000001828
"PHAR.CF.00056055","ACTIVE","02/06/1998","06/01/2020","05/31/2021","Walgreens #03840","14656 Ambaum Blvd SW","BURIEN","WA","King","98166","1810","TIGER10 Streets","14656 AMBAUM BLVD SW"," ","BURIEN","WA","98166","1810","King","53033","14656"," ","Ambaum","Blvd","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.34692,47.47079,"-122.34692","47.47079",0,47.47078999996953,-122.34691999977203
"PHAR.CF.00055952","ACTIVE","08/18/1997","06/01/2020","05/31/2021","Walgreens #04156","12405 NE 85th St","KIRKLAND","WA","King","98033","8032","TIGER10 Streets","12405 NE 85TH ST"," ","KIRKLAND","WA","98033","8032","King","53033","12405","NE","85th","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.17584,47.67927,"-122.17584","47.67927",0,47.6792700002623,-122.1758399996365
"PHAR.CF.00056680","ACTIVE","08/03/2000","06/01/2020","05/31/2021","Walgreens #05571","1510 Cooper Point Rd SW","OLYMPIA","WA","Thurston","98502"," ","TIGER10 Streets","1510 COOPER POINT RD SW"," ","OLYMPIA","WA","98502","5734","Thurston","53067","1510"," ","Cooper Point","Rd","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.9378,47.03459,"-122.93780","47.03459",0,47.034590000268764,-122.93779999959298
"PHAR.CF.00056743","ACTIVE","10/26/2000","06/01/2020","05/31/2021","Walgreens #05911","4090 Guide Meridian Rd","BELLINGHAM","WA","Whatcom","98226"," ","TIGER10 Streets","4090 MERIDIAN ST"," ","BELLINGHAM","WA","98226","5517","Whatcom","53073","4090"," ","Meridian","St"," "," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC05,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.48599,48.78909,"-122.48599","48.78909",0,48.7890899997535,-122.48598999991016
"PHAR.CF.00056966","ACTIVE","06/18/2001","06/01/2020","05/31/2021","Walgreens #05912","3333 Wheaton Way","BREMERTON","WA","Kitsap","98310","3449","TIGER10 Streets","3333 WHEATON WAY"," ","BREMERTON","WA","98310","3449","Kitsap","53035","3333"," ","Wheaton","Way"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.62951,47.59454,"-122.62951","47.59454",0,47.59453999976259,-122.62950999974264
"PHAR.CF.00004731","ACTIVE","10/06/1993","06/01/2020","05/31/2021","Walgreens #05913","7905 N Division St","SPOKANE","WA","Spokane","99208","5633","TIGER10 Streets","7905 N DIVISION ST"," ","SPOKANE","WA","99208","5633","Spokane","53063","7905","N","Division","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.41143,47.72957,"-117.41143","47.72957",0,47.7295699997201,-117.4114299999094
"PHAR.CF.00056704","ACTIVE","08/11/2000","06/01/2020","05/31/2021","Walgreens #05914","15510 E Sprague Ave","SPOKANE VALLEY","WA","Spokane","99037","8945","TIGER10 Streets","15510 E SPRAGUE AVE"," ","SPOKANE VALLEY","WA","99037","8945","Spokane","53063","15510","E","Sprague","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.19614,47.65696,"-117.19614","47.65696",0,47.656959999972585,-117.19613999966583
"PHAR.CF.00057168","ACTIVE","02/13/2002","06/01/2020","05/31/2021","Walgreens #05951","11509 Canyon Rd E","PUYALLUP","WA","Pierce","98373","4359","TIGER10 Streets","11509 CANYON RD E"," ","PUYALLUP","WA","98373","4359","Pierce","53053","11509"," ","Canyon","Rd","E"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.35711,47.15089,"-122.35711","47.15089",0,47.15089000017412,-122.35710999967156
"PHAR.CF.00056854","ACTIVE","02/15/2001","06/01/2020","05/31/2021","Walgreens #06083","4540 Lacey Blvd SE","LACEY","WA","Thurston","98503","5719","TIGER10 Streets","4540 LACEY BLVD SE"," ","LACEY","WA","98503","5719","Thurston","53067","4540"," ","Lacey","Blvd","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.8254,47.03648,"-122.82540","47.03648",0,47.036479999795525,-122.82540000017836
"PHAR.CF.00057034","ACTIVE","09/20/2001","06/01/2020","05/31/2021","Walgreens #06102","4404 S Meridian","PUYALLUP","WA","Pierce","98373","9500","TIGER10 Streets","4404 S MERIDIAN"," ","PUYALLUP","WA","98373","9500","Pierce","53053","4404","S","Meridian"," "," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.29325,47.16436,"-122.29325","47.16436",0,47.164360000243946,-122.29325000040869
"PHAR.CF.00057036","ACTIVE","09/14/2001","06/01/2020","05/31/2021","Walgreens #06103","1905 SE 164th Ave","VANCOUVER","WA","Clark","98683","8937","TIGER10 Streets","1905 SE 164TH AVE"," ","VANCOUVER","WA","98683","8937","Clark","53011","1905","SE","164th","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.50388,45.6074,"-122.50388","45.60740",0,45.60740000018173,-122.5038799999974
"PHAR.CF.00056858","ACTIVE","03/22/2001","06/01/2020","05/31/2021","Walgreens #06304","27112 132nd Ave SE","KENT","WA","King","98042","7228","TIGER10 Streets","27112 132ND AVE SE"," ","KENT","WA","98042","7228","King","53033","27112"," ","132nd","Ave","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.16539,47.35865,"-122.16539","47.35865",0,47.358650000114174,-122.16539000034426
"PHAR.CF.00057185","ACTIVE","06/12/2002","06/01/2020","05/31/2021","Walgreens #06357","6300 E Lake Sammamish Pkwy SE","ISSAQUAH","WA","King","98029","8935","TIGER10 Streets","6300 E LAKE SAMMAMISH PKWY SE"," ","ISSAQUAH","WA","98029","8935","King","53033","6300","E","Lake Sammamish","Pkwy","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.03889,47.54595,"-122.03889","47.54595",0,47.545950000124755,-122.03889000021267
"PHAR.CF.00057252","ACTIVE","07/10/2002","06/01/2020","05/31/2021","Walgreens #06389","8500 15th Ave NW","SEATTLE","WA","King","98117","3665","TIGER10 Streets","8500 15TH AVE NW"," ","SEATTLE","WA","98117","3665","King","53033","8500"," ","15th","Ave","NW"," "," ","Highrise"," "," ","Yes","9"," ","Street Address Match","AE09,AS02","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.37672,47.69066,"-122.37672","47.69066",0,47.69066000002764,-122.37672000044002
"PHAR.CF.00057249","ACTIVE","07/10/2002","06/01/2020","05/31/2021","Walgreens #06422","9709 Silverdale Way NW","SILVERDALE","WA","Kitsap","98383","9445","TIGER10 Streets","9709 SILVERDALE WAY NW"," ","SILVERDALE","WA","98383","9445","Kitsap","53035","9709"," ","Silverdale","Way","NW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.69258,47.65198,"-122.69258","47.65198",0,47.65197999976512,-122.69257999988339
"PHAR.CF.00004670","ACTIVE","05/18/1993","06/01/2020","05/31/2021","Walgreens #07034","12 E Empire Ave","SPOKANE","WA","Spokane","99207","1706","TIGER10 Streets","12 E EMPIRE AVE"," ","SPOKANE","WA","99207","1706","Spokane","53063","12","E","Empire","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.4109,47.69309,"-117.41090","47.69309",0,47.69308999999964,-117.41090000017996
"PHAR.CF.00057506","ACTIVE","01/31/2003","06/01/2020","05/31/2021","Walgreens #07132","11216 4th Ave W","EVERETT","WA","Snohomish","98204","4979","TIGER10 Streets","11216 4TH AVE W"," ","EVERETT","WA","98204","4979","Snohomish","53061","11216"," ","4th","Ave","W"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.239,47.89627,"-122.23900","47.89627",0,47.89627000003024,-122.23900000018894
"PHAR.CF.00057904","ACTIVE","06/09/2004","06/01/2020","05/31/2021","Walgreens #07352","1205 NE 50th St","SEATTLE","WA","King","98105","4406","TIGER10 Streets","1205 NE 50TH ST"," ","SEATTLE","WA","98105","4406","King","53033","1205","NE","50th","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.31516,47.66486,"-122.31516","47.66486",0,47.66485999989797,-122.31516000001992
"PHAR.CF.00057678","ACTIVE","07/22/2003","06/01/2020","05/31/2021","Walgreens #07355","3011 NE Sunset Blvd","RENTON","WA","King","98056","3101","TIGER10 Streets","3011 NE SUNSET BLVD"," ","RENTON","WA","98056","3101","King","53033","3011","NE","Sunset","Blvd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.17804,47.50239,"-122.17804","47.50239",0,47.502390000276044,-122.17803999981845
"PHAR.CF.00057667","ACTIVE","07/11/2003","06/01/2020","05/31/2021","Walgreens #07390","1070 E Sunset Dr","BELLINGHAM","WA","Whatcom","98226","3509","TIGER10 Streets","1070 E SUNSET DR"," ","BELLINGHAM","WA","98226","3509","Whatcom","53073","1070","E","Sunset","Dr"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.46069,48.772,"-122.46069","48.77200",0,48.77199999976369,-122.46069000006354
"PHAR.CF.00057767","ACTIVE","11/04/2003","06/01/2020","05/31/2021","Walgreens #07594","1416 Harvey Rd NE","AUBURN","WA","King","98002","3308","TIGER10 Streets","1416 HARVEY RD NE"," ","AUBURN","WA","98002","3308","King","53033","1416"," ","Harvey","Rd","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",91,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.22034,47.32042,"-122.22034","47.32042",0,47.320420000190836,-122.22034000017277
"PHAR.CF.00057931","ACTIVE","08/23/2004","06/01/2020","05/31/2021","Walgreens #07700","34008 Hoyt Rd SW","FEDERAL WAY","WA","King","98023","3208","TIGER10 Streets","34008 HOYT RD SW"," ","FEDERAL WAY","WA","98023","3208","King","53033","34008"," ","Hoyt","Rd","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.38229,47.29726,"-122.38229","47.29726",0,47.297260000008414,-122.38228999986762
"PHAR.CF.00059212","ACTIVE","10/04/2007","06/01/2020","05/31/2021","Walgreens #07846","2702 N Argonne Rd","MILLWOOD","WA","Spokane","99212","2305","TIGER10 Streets","2702 N ARGONNE RD"," ","MILLWOOD","WA","99212","2305","Spokane","53063","2702","N","Argonne","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.28262,47.68114,"-117.28262","47.68114",0,47.68113999981874,-117.28261999999098
"PHAR.CF.00058565","ACTIVE","03/07/2006","06/01/2020","05/31/2021","Walgreens #09373","17524 Aurora Ave N","SHORELINE","WA","King","98133","4813","TIGER10 Streets","17524 AURORA AVE N"," ","SHORELINE","WA","98133","4813","King","53033","17524"," ","Aurora","Ave","N"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.34569,47.75616,"-122.34569","47.75616",0,47.75615999978784,-122.34569000043386
"PHAR.CF.00058465","ACTIVE","11/17/2005","06/01/2020","05/31/2021","Walgreens #09423","23003 Pacific Hwy S","DES MOINES","WA","King","98198","7269","TIGER10 Streets","23003 PACIFIC HWY S"," ","DES MOINES","WA","98198","7269","King","53033","23003"," ","Pacific","Hwy","S"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.29511,47.39559,"-122.29511","47.39559",0,47.39559000009358,-122.29510999993371
"PHAR.CF.00058360","ACTIVE","07/14/2005","06/01/2020","05/31/2021","Walgreens #09590","5602 Pacific Ave","TACOMA","WA","Pierce","98408","7514","TIGER10 Streets","5602 PACIFIC AVE"," ","TACOMA","WA","98408","7514","Pierce","53053","5602"," ","Pacific","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",91,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.43404,47.20633,"-122.43404","47.20633",0,47.20632999992157,-122.4340400003298
"PHAR.CF.00058839","ACTIVE","09/25/2006","06/01/2020","05/31/2021","Walgreens #09812","2939 Ocean Beach Hwy","LONGVIEW","WA","Cowlitz","98632","3513","TIGER10 Streets","2939 OCEAN BEACH HWY"," ","LONGVIEW","WA","98632","3513","Cowlitz","53015","2939"," ","Ocean Beach","Hwy"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.96072,46.14737,"-122.96072","46.14737",0,46.147370000039224,-122.96072000023096
"PHAR.CF.00058838","ACTIVE","01/16/2007","06/01/2020","05/31/2021","Walgreens #09911","4001 Summitview Ave Ste 1","YAKIMA","WA","Yakima","98908","2945","TIGER10 Streets","4001 SUMMITVIEW AVE STE 1"," ","YAKIMA","WA","98908","2945","Yakima","53077","4001"," ","Summitview","Ave"," ","Ste 1","Ste","Highrise"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-120.56203,46.59996,"-120.56203","46.59996",0,46.59996000011475,-120.5620299999697
"PHAR.CF.00058022","ACTIVE","07/14/2004","06/01/2020","05/31/2021","Walgreens #10141","2903 NE Andresen Rd","VANCOUVER","WA","Clark","98661","7329","TIGER10 Streets","2903 NE ANDRESEN RD"," ","VANCOUVER","WA","98661","7329","Clark","53011","2903","NE","Andresen","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.60071,45.64285,"-122.60071","45.64285",0,45.64284999996123,-122.60071000005566
"PHAR.CF.00058560","ACTIVE","03/22/2006","06/01/2020","05/31/2021","Walgreens #10195","2800 W Clearwater Ave","KENNEWICK","WA","Benton","99336","2945","TIGER10 Streets","2800 W CLEARWATER AVE"," ","KENNEWICK","WA","99336","2945","Benton","53005","2800","W","Clearwater","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-119.1588,46.21226,"-119.15880","46.21226",0,46.21225999969299,-119.15879999966289
"PHAR.CF.60312583","ACTIVE","11/14/2012","06/01/2020","05/31/2021","Walgreens #10553","15585 NE 24th St","BELLEVUE","WA","King","98007","3836","TIGER10 Streets","15585 NE 24TH ST"," ","BELLEVUE","WA","98007","3836","King","53033","15585","NE","24th","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.13262,47.63154,"-122.13262","47.63154",0,47.631540000262945,-122.13261999956539
"PHAR.CF.60021723","ACTIVE","07/07/2008","06/01/2020","05/31/2021","Walgreens #10788","1502 N Liberty Lake Rd","LIBERTY LAKE","WA","Spokane","99019","8631","TIGER10 Streets","1502 N LIBERTY LAKE RD"," ","LIBERTY LAKE","WA","99019","8631","Spokane","53063","1502","N","Liberty Lake","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.10605,47.67067,"-117.10605","47.67067",0,47.6706700002434,-117.1060499998955
"PHAR.CF.60031403","ACTIVE","08/12/2008","06/01/2020","05/31/2021","Walgreens #10926","490 W Washington St","SEQUIM","WA","Clallam","98382","3342","TIGER10 Streets","490 W WASHINGTON ST"," ","SEQUIM","WA","98382","3342","Clallam","53009","490","W","Washington","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",91,"09/01/2020 12:31","1","CENSUS TRACT","03",-123.09634,48.07968,"-123.09634","48.07968",0,48.079679999915214,-123.0963399998592
